platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Fiverr.com,تصميم Package لمسطرة خشبية,تصميم package لمسطره خشبيه المطلوب اريد تصميم لعلبه مسطره خشبيه graphic design,تصميم package لمسطره خشبيه المطلوب اريد تصميم لعلبه مسطره خشبيه graphic design,المطلوب : اريد تصميم لعلبة مسطرة خشبية,تصميم | package | لمسطره | خشبيه | المطلوب | اريد | تصميم | لعلبه | مسطره | خشبيه | graphic | design,12,,USD,unknown,graphic design,,2026-05-06 10:50:21
Fiverr.com,سكريبت Python لجلب أسعار المنافسين يومياً وتصديرها Excel,سكريبت python لجلب اسعار المنافسين يوميا وتصديرها excel محتاج developer يبني سكريبت python يعمل يوميا الصبح ويجيب excel ,سكريبت python لجلب اسعار المنافسين يوميا وتصديرها excel محتاج developer يبني سكريبت python يعمل يوميا الصبح ويجيب excel python,محتاج Developer يبني سكريبت Python يعمل يومياً الصبح ويجيب,سكريبت | python | لجلب | اسعار | المنافسين | يوميا | وتصديرها | excel | محتاج | developer | يبني | سكريبت | python | يعمل | يوميا | الصبح | ويجيب | excel | python,19,,USD,unknown,excel | python,,2026-05-06 10:46:18
Fiverr.com,نشر مقالات في مواقع,نشر مقالات مواقع المطلوب نشر فقط freelance services,نشر مقالات مواقع المطلوب نشر فقط freelance services,المطلوب نشر فقط,نشر | مقالات | مواقع | المطلوب | نشر | فقط | freelance | services,8,,USD,unknown,freelance services,,2026-05-06 10:40:37
Fiverr.com,تصميم بوستات وكاروسيل بطريقة إبداعية وعملية,تصميم بوستات وكاروسيل بطريقه ابداعيه وعمليه انا يوسف سلطنه عمان، لدي اكاديميه تعليميه ونقوم بتدريس عدد كبير الطلاب ماده ,تصميم بوستات وكاروسيل بطريقه ابداعيه وعمليه انا يوسف سلطنه عمان، لدي اكاديميه تعليميه ونقوم بتدريس عدد كبير الطلاب ماده اللغه الانجليزيه. graphic design,أنا يوسف من سلطنة عُمان، لدي أكاديمية تعليمية ونقوم بتدريس عدد كبير من الطلاب مادة اللغة الإنجليزية.,تصميم | بوستات | وكاروسيل | بطريقه | ابداعيه | وعمليه | انا | يوسف | سلطنه | عمان، | لدي | اكاديميه | تعليميه | ونقوم | بتدريس | عدد | كبير | الطلاب | ماده | اللغه | الانجليزيه. | graphic | design,23,,USD,unknown,graphic design,,2026-05-06 10:38:34
Fiverr.com,مصمم مونتاح عقاري,مصمم مونتاح عقاري نحتاح مصمم مونتاج عقاري يصمم فديوهات احترافيه لمواقع بيع عقارات اما فلل او اراضي خام video editing,مصمم مونتاح عقاري نحتاح مصمم مونتاج عقاري يصمم فديوهات احترافيه لمواقع بيع عقارات اما فلل او اراضي خام video editing,نحتاح مصمم مونتاج عقاري يصمم لنا فديوهات احترافيه لمواقع بيع عقارات اما فلل او اراضي خام,مصمم | مونتاح | عقاري | نحتاح | مصمم | مونتاج | عقاري | يصمم | فديوهات | احترافيه | لمواقع | بيع | عقارات | اما | فلل | او | اراضي | خام | video | editing,20,,USD,unknown,video editing,,2026-05-06 10:35:46
Fiverr.com,تصميم صفحة هبوط,تصميم صفحه هبوط تصميم صفحه landing page لخدمات محاماه .. المحتوي موجود والدومين جاهز .. graphic design,تصميم صفحه هبوط تصميم صفحه landing page لخدمات محاماه .. المحتوي موجود والدومين جاهز .. graphic design,تصميم صفحة landing page لخدمات محاماه .. المحتوى موجود . والدومين جاهز ..,تصميم | صفحه | هبوط | تصميم | صفحه | landing | page | لخدمات | محاماه | .. | المحتوي | موجود | والدومين | جاهز | .. | graphic | design,17,,USD,unknown,graphic design,,2026-05-06 10:33:08
Fiverr.com,متخصص GoHighLevel لبناء Automations وFunnels لأكاديمية تعليمية,متخصص gohighlevel لبناء automations وfunnels لاكاديميه تعليميه تفاصيل freelance services,متخصص gohighlevel لبناء automations وfunnels لاكاديميه تعليميه تفاصيل freelance services,**تفاصيل المشروع:**,متخصص | gohighlevel | لبناء | automations | وfunnels | لاكاديميه | تعليميه | تفاصيل | freelance | services,10,,USD,unknown,freelance services,,2026-05-06 10:31:05
Fiverr.com,تحليل فرص تصنيع 30 منتج دوائي في القطاع الخاص العراقي,تحليل فرص تصنيع 30 منتج دوايي القطاع الخاص العراقي تفاصيل data analysis,تحليل فرص تصنيع 30 منتج دوايي القطاع الخاص العراقي تفاصيل data analysis,**تفاصيل المشروع:**,تحليل | فرص | تصنيع | 30 | منتج | دوايي | القطاع | الخاص | العراقي | تفاصيل | data | analysis,12,,USD,unknown,data analysis,,2026-05-06 10:09:58
Fiverr.com,تصوير فيديو مع مونتاج احترافي لقناة باليوتيوب,تصوير فيديو مونتاج احترافي لقناه باليوتيوب مصور فيديو لقناه اطفال يوتيوب مودل سعوديه او تتحدث اللهجه السعوديه مونتاج للف,تصوير فيديو مونتاج احترافي لقناه باليوتيوب مصور فيديو لقناه اطفال يوتيوب مودل سعوديه او تتحدث اللهجه السعوديه مونتاج للفديو video editing,نحتاج مصور فيديو لقناه أطفال في يوتيوب  مع مودل سعودية او تتحدث اللهجه السعودية مع مونتاج للفديو,تصوير | فيديو | مونتاج | احترافي | لقناه | باليوتيوب | مصور | فيديو | لقناه | اطفال | يوتيوب | مودل | سعوديه | او | تتحدث | اللهجه | السعوديه | مونتاج | للفديو | video | editing,21,,USD,unknown,video editing,,2026-05-06 10:03:48
Fiverr.com,تصميم إعلان دعائي احترافي بمساعدة Ai,تصميم اعلان دعايي احترافي بمساعده ai فيديو تشغيل اعلان دعايي علي انستا فيسبوك ai graphic design video editing virtual as,تصميم اعلان دعايي احترافي بمساعده ai فيديو تشغيل اعلان دعايي علي انستا فيسبوك ai graphic design video editing virtual assistant,فيديو تشغيل إعلان دعائي على انستا و فيسبوك,تصميم | اعلان | دعايي | احترافي | بمساعده | ai | فيديو | تشغيل | اعلان | دعايي | علي | انستا | فيسبوك | ai | graphic | design | video | editing | virtual | assistant,20,,USD,unknown,ai | graphic design | video editing | virtual assistant,,2026-05-06 09:51:33
Fiverr.com,متخصص Google Maps  لإدارة وتحسين الظهور,متخصص google maps لاداره وتحسين الظهور متخصص محترف تحسين الظهور علي google maps google business profile لاداره وتحسين اد,متخصص google maps لاداره وتحسين الظهور متخصص محترف تحسين الظهور علي google maps google business profile لاداره وتحسين اداء فروع نشاط مغاسل سيارات داخل السعوديه project management,نبحث عن متخصص محترف في تحسين الظهور على Google Maps (Google Business Profile) لإدارة وتحسين أداء  فروع نشاط  مغاسل سيارات داخل في السعودية .,متخصص | google | maps | لاداره | وتحسين | الظهور | متخصص | محترف | تحسين | الظهور | علي | google | maps | google | business | profile | لاداره | وتحسين | اداء | فروع | نشاط | مغاسل | سيارات | داخل | السعوديه | project | management,27,,USD,unknown,project management,,2026-05-06 09:47:47
Fiverr.com,تصميم متجر إلكتروني,تصميم متجر الكتروني ابحث مصمم محترف لتصميم متجر الكتروني متخصص العطور، التصميم بسيط سهل. graphic design,تصميم متجر الكتروني ابحث مصمم محترف لتصميم متجر الكتروني متخصص العطور، التصميم بسيط سهل. graphic design,أبحث عن مصمم محترف لتصميم متجر إلكتروني متخصص في العطور، التصميم بسيط ولكن غير سهل.,تصميم | متجر | الكتروني | ابحث | مصمم | محترف | لتصميم | متجر | الكتروني | متخصص | العطور، | التصميم | بسيط | سهل. | graphic | design,16,,USD,unknown,graphic design,,2026-05-06 09:46:45
